,Text_Name,Text,Genre,Sentiment
 陈先生的表情是多么的慈祥
 根本就不像要对我爸妈不利的样子
 张霞子开口就骂道
 俺是你个奶奶家
 这家伙
 同是守梦人
 你他娘的装什么装
 陈先生摇了摇头说
 我的确是守梦人
 但是我并没有得到骆朝廷的契约
 不像你
 得到了我师伯的契约
 所以
 我能翻出什么浪来
 你不要冤枉我
 张霞子说道
 你没有得到骆朝廷的契约
 是因为呀
 他把所有的契约
 都转嫁到了小杨的身上
 你一直就想得到这股契约
 所以呢
 才一直待在汪家村儿不由走
 借管不由想到
 骆朝廷的契约不由得到
 你竟然得到了汪家的契约
 他继续说道
 不过娘
 想想也对
 现在
 哪还有什么称气候的家人呢
 汪家也是无人可用了
 才让你当这个守梦人
 老子不得不再一次佩服骆朝廷啊
 几十年前
 就预料到了有这么一天
 所以娘
 把咱们父辈的那一袋契约
 全部给奉起来了
 就是让汪家无人可用
 谁喊货
 你自己说
 老子现在
 是不是应该叫你汪家呢
 陈先生说道
 张霞子
 很多事情
 看透不说透
 既然你这么不珍惜
 你这个守梦人的身份
 那我就只好除掉你了
 陈先生说的是风轻云淡
 就好像是在拉加厂一样
 但是他这话刚说完
 我就看见
 月光之下
 在他的身后
 那家家户户的院子门
 支压支压地一声击一声地打开
 从院子里边
 走出一位位
 我熟悉的村民
 他们的眼睛紧闭着
 面目猙獰
 朝着我们就走了过来
 陈先生轻轻地笑了一声说道
 张霞子
 你现在真的成了一个瞎子
 你还准备怎么和我斗啊
 确实
 如果是以前的话
 张霞子或许还能有一战之力
 但是现在
 他瞎了
 而且这些村民
 还是活生生的人
 只不过是被陈先生控制了而已
 而张霞子
 对付洋人的本事并不出众
 但是我万万没想到的是
 张霞子却大笑着说道
 俺是你个奶奶家
 谁说老子要和你一斗俩
 你以为就你会找棒手啊
 打啥的
 妥协
 我不知道张霞子这是什么意思
 但是我还是按照他的要求去做了
 把鞋子给脱了下来
 而这段时间
 张霞子已经用脚尖在地上
 凭着感觉画出了一个八卦
 动作非常快
 这个八卦我见过
 正是以前陈先生
 给我脱银鞋时用的八卦
 张霞子让我光着脚站进去
 然后脚尖一点八卦
 那八卦图顿时就逆转了一周
 我清楚地看见
 我脚上最外层的那双银鞋被脱落了
 之后
 张霞子脚尖不停
 一双又一双的银鞋被脱掉
 随着银鞋的脱落
 我看见
 张霞子的脸色已经惨白到了极点
 他的嘴角
 眼睛
 鼻孔
 耳朵
 全部都冒出了血液
 但即便是如此
 他仍是脚下不停
 继续轻轻地点着
 前前后后
 一共点了二十四下
 直到最后一下的时候
 我看见他身上有一股白色的气体
 从他的身体剥离了开
 如果我没记错的话
 这应该就是张霞子
 以前对我说过的
 降气
 当最后一点降气用完的时候
 张霞子毫无征兆地往后边倒了下去
 倒下之前
 我听见他轻轻地念到了一句
 二
 二十四页血
 乱
 乱填命
 几乎与此同时
 虚空之中
 一个个身影依次隐隐地浮现
 由邪剑第十代传人陈友信
 王家先祖
 王农友之女王桑依
 旧宫吴炳江
 张家老爷子张剑
 酒鬼王二狗
 狸匠传人陈兴旺
 以及我爷爷骆朝廷
 还有站在他身边
 一位穿着旗袍的年轻女子
 我看见他们朝着我微微点头
 然后转身
 看着陈先生
 同时清起嘴唇
 一声钟铃式的声音响彻了大地
 师妹王梁可敢一战
 从吐司王牧出来
 已经快半年了
 我站在老家后山的山头
 看着远处的夕阳
 这个位置
 就是当初做梦时候
 梦见我爷爷和我奶奶
 并肩站立的位置
 我很想看看
 当初我爷爷和我奶奶
 在这个地方到底看到了什么
 张瞎子坐在不远处
 一根细长的竹棍
 靠在他的右肩上
 他正在假装的眺望着夕阳红
 当初在吐司王牧的时候
 他说他在那口棺材里边
 看到了所有的事情真相
 可是后来任凭我怎么询问
 威逼利诱全部试变了
 他仍然是不肯透露半个字
 还记得出来的那段时间
 张瞎子满世界的求衣
 先是国内
 然后就是国外
 三个月前
 张瞎子从德国回来
 然后就彻底放弃了求衣
 从此以后
 他的身边就多了那根
 细长的竹棍
 不管他走到哪里
 都随身带着
 重庆瓷器口的扎纸店
 他也没再去经营
 而是交给了我
 说是交给了我
 其实我也只是一个甩手掌柜
 很多事情都是老李在处理
 一些不方便老李出面的事情
 才交由我去做
 张瞎子之所以会放弃扎纸店
 是因为他找到了新的工作
 三个月前
 老私城彻底地被开发成旅游区
 张瞎子就在老私城的入口处
 摆了一个地摊
 那根细长的竹棍上
 挂着一块布帆
 上面写着八个大字
 摸骨色命
 再世半仙
 在这八个字下边
 还有一行小字
 只限年轻女性
 不然不准
 每个月的月底呀
 我都会去把扎纸店的分红
 给他送过去
 不过说真的
 要是可以
 我绝对不想去
 因为每次我过去啊
 他都会叫我配合他演一场戏
 无非就是我表情夸张地说
 天呐
 你
 你这也太准了吧
 简直就是在世半仙啊
 然后我就把属于他的那份分红给他
 这样一来
 被骗的少女们是一抓一大把
 老司成的游客越来越多
 被张瞎子摸过小手的年轻女子
 也是越来越多
 如果你去老司成旅游的话
 看见有个年轻的瞎子
 在那算命
 没错
 那就是当年鼎鼎大名的张破鲁
 哦
 忘了说一下
 上次之后
 张破鲁一身将术
 赴之东流
 现在的他是一个真正的张瞎子
 我也曾在旅游区建立起来之前
 先后试探着下过土司亡墓
 但是墓道损坏得严重
 每一次走到一半啊
 就走不下去了
 后来保护措施是更加的严格
 四处都有监控
 我也就没再下过墓
 加上张瞎子都还坚强地活着
 我要是死了
 他就真的连个说话的人都没有了
 渐渐地
 我也就断了求死的念头
 更多的时候
 我都是在这里
 看着远处的夕阳
 想要看清楚九十拜相回头望
 到底是什么秘密
 张瞎子偶尔也陪我上来看看
 他虽然看不见
 但是他分得清白天和黑夜
 一如他分得清是非黑白一样
 他总是对我说
 这个世界啊
 太暗了
 万事不全
 总需要一些光明来点亮啊
 夕阳西下
 张瞎子说他饿了
 要下山去吃我妈做的饭菜
 然后他就起身下山去了
 脚下的这条路啊
 他已经走得很熟了
 不需要我的带路
 临走的时候
 张瞎子回头对我说道
 大傻蛋
 你问别那么好
 要不
 你把俺们的故事写下来呗
 记住了啊
 你他娘的要把俺写帅一点
 另外呢
 另外啊
 这结局
 这结局
 最好别让俺瞎了
 我点了点头
 张破侖
 我一定不会把你写成张瞎子的
 看着张瞎子的背影
 不发一言
 等到他下山之后
 我独自一人回忆着过往的种种
 一坐就是一夜
 当晨曦出现
 一缕晨光洒在远处的青山上
 我似乎突然间明白了
 我爷爷奶奶
 并没有给我弄出过海的格局
 所谓的过海
 其实啊
 就是要渡过人间的苦海
 而我的苦海
 便是
 凌降死
 破鲁虾
 小杨活
 迷迷糊糊中
 我似乎听见我的身后
 有一声清冷的声音低声地唤了一句
 小杨
 我是凌降
 各位听友
 本书讲到这里
 就全部给大家播讲完了
 感谢大家喜欢这本书
 也感谢大家对贺大叔的认可和厚爱
 说实话
 十个多月的时间录制
 我和剧中的人物产生了深厚的感情
 可能有对张瞎子的不舍
 还有对剧中其他人物的不舍
 再怎么不舍
 完结了
 终归还是完结了
 有的朋友问
 贺大叔接下来有什么书给大家播讲吗
 刚刚接到了一本平台的书
 是东北民间灵异鬼故事
 近期就与大家见面
 最后
 感谢各位粉丝的厚爱
 感谢剧中的张破鲁
 骆小杨
 凌降
 感谢剧中的各个角色
 这些角色
 将在我的一生中
 留下深刻的
 难忘的回忆
 各位小伙伴
 我们下一部书
 再见",影视,0.9999999999978701
6,《庆余年》的秘密- 文倩同学 - 影视.txt,"你好,我是文茜
 最近我在看一部剧《庆于年》
 同时也在读它的原著小说
 《庆于年》这部剧最近很火
 要知道陈道明很久没有出来演电视剧了
 这部剧演员演技在线,配置很高
 剧情景色精彩,幽默逗趣
 不过呢,因为《庆于年》是由猫腻的小说改编的
 所以某些剧情还存在一些悬念
 有的时候就连原著党都没有办法一一看透
 有人说,其实这部剧,它的女主角是叶清梅
 这个一直都没有出现过的女子
 而叶清梅呢,并不是实际上的主角
 为什么会对庆国的发展产生如此大的影响呢?
 叶清梅是范衔的母亲
 她的身份非常特殊
 也是一位穿越者,拥有现代人的灵魂
 而且,她还为儿子留下了一杆枪
 对于范衔的未来产生了深远的影响
 不仅如此,世间能有四大宗师
 也和叶清梅有直接原因
 所以,她才是改变了庆国发展历史进程的人
 就连皇帝上位也是叶清梅一手促成的
 五烛的眼睛为什么一直蒙着黑布呢?
 它到底有什么秘密?
 其实五烛并不是人类
 在电视剧的前面几集,如果你细心的话就可以看出端倪
 五烛有机器人的一些动作
 是的,她就是一名机器人
 她是范衔的母亲叶清梅从神庙里面带出来的
 虽然她的外表和人类非常相似
 可是,她有一双雷射眼
 这既赋予她超能力,又是她和人类区别的标志
 所以说五烛不能拿下眼前的黑布
 要不然身份就会暴露
 范衔是庆帝和叶清梅的儿子
 叶清梅的位置如此重要
 怎么可能有人要去杀她,并且最终把她杀死了呢?
 庆帝为什么没有去保护她呢?
 要知道,庆帝才是幕后最大的黑手
 叶清梅之所以死,完全是庆帝一手安排的
 庆帝是真心爱过叶清梅的
 从现代人的角度上来说
 庆帝和叶清梅算得上是清梅主马
 叶清梅帮助心爱的男子打下江山
 为他生下一子
 庆帝为什么要杀叶清梅呢?
 原因十分的复杂,主要是政治原因
 因为叶清梅实在是太过于强大
 庆帝害怕她会影响到自身的统治地位
 庆帝终究还是太自私了
 再来说说神庙,神庙究竟是什么呢?
 是军事博物馆
 在人类灭绝之后,侥幸保存下来的
 而五烛就是从神庙里走出来的
 多多悬念,等待我们一一解答",影视,1.0
7,《水皮杂谈-新辣日评》- 水皮杂谈 - 头条.txt,"隨批雜談 一家之言 監聽者明 偏聽者暗
 陳悶奢火揚吉慈虞
 美國政府停擺已經進入了31天
 刷新了歷史的最長紀錄
 短期內還沒有結束的一個跡象
 這一次美國政府停擺主要是因為
 特朗普代表的共和黨跟民主黨
 在墨西哥邊境建牆預選上沒有達成一致
 一個要50多億美金
 一個只同意給13億美金
 這樣一來的話
 政府被停擺了
 政府停擺之後
 80多萬美國政府僱員
 是處於無薪工作或者是無薪休假的狀態
 說句話就拿不到錢
 包括機場的安檢
 國家公園在內的公共服務
 都受到不同程度的影響
 一方面減少了接待顧客
 另外方面使得低收入家庭
 面臨著失去政府福利保障這個風險
 再者因為政府關門
 包括美國證監會在內的很多監管機構
 就減少了可以用的資源
 審批程序就被推遲
 這樣一來就令市場上的股東機構投資者
 投行感到非常緊張
 在春節前後要掛牌的中國公司也很焦慮
 因為現在時間上恐怕在美國證監會這個流程就走不完
 那麼更有諷刺意味的是
 政府關門造成的直接損失
 已經超過了特朗普堅持要造邊境牆的費用
 根據這個數字來算的話
 平均關門一天拖欠員工工資是2億美金
 到目前為止
 這個總成本已經超過60億美金了
 可以講美國政府這麼長時間的關門
 是影響到美國社會的方方面面的
 因為都停薪回家了
 就連特朗普不得不訂麥當勞的外賣
 來招待重大國事活動的來賓
 出自回家了嘛
 不僅如此
 特朗普也只能取消了代表團出席達沃斯論壇的旅遊
 同時也叫停了民主黨佩洛西的出訪
 就互相較上鏡了
 19號特朗普是有過一個妥協方案的
 就是跟民主黨做交換
 如果你同意我的撥款
 那麼我給70萬
 童年時期就跟著父母非法入境的移民
 和30萬申請避難的成年非法移民
 提供3年的暫時身份保護
 但是民主黨對這個一點都不care的
 不當回事
 覺得這種交易不值得做
 現在看來
 特朗普所說的共和黨跟民主黨
 主要在難民槍支這個話題上長期達不成故事
 所以才造成現在這個局面
 這組牆僅僅是一個象徵
 本來是防止難民的牆
 現在看來已經成了政黨的一個分離之牆
 無論從雙方的態度來看
 還是從長期的共識來看
 美國政府開門看來都是遙遙無期
 當然不可否認
